"Plot Title: jp.tw.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20578496, SEN S/N: 20578496)","Bad Battery (LGR S/N: 20578496)","Coupler Detached (LGR S/N: 20578496)","Good Battery (LGR S/N: 20578496)","Coupler Attached (LGR S/N: 20578496)","Host Connected (LGR S/N: 20578496)","Stopped (LGR S/N: 20578496)","End Of File (LGR S/N: 20578496)"
1605,01/01/25 02:42:02 AM,-4.758,,,,,,,
1606,01/01/25 04:42:02 AM,-4.880,,,,,,,
1607,01/01/25 06:42:02 AM,-4.880,,,,,,,
1608,01/01/25 08:42:02 AM,-5.745,,,,,,,
1609,01/01/25 10:42:02 AM,-7.010,,,,,,,
1610,01/01/25 12:42:02 PM,-7.010,,,,,,,
1611,01/01/25 02:42:02 PM,-7.138,,,,,,,
1612,01/01/25 04:42:02 PM,-7.787,,,,,,,
1613,01/01/25 06:42:02 PM,-8.182,,,,,,,
1614,01/01/25 08:42:02 PM,-8.314,,,,,,,
1615,01/01/25 10:42:02 PM,-8.182,,,,,,,
1616,01/02/25 12:42:02 AM,-8.182,,,,,,,
1617,01/02/25 02:42:02 AM,-8.050,,,,,,,
1618,01/02/25 04:42:02 AM,-7.918,,,,,,,
1619,01/02/25 06:42:02 AM,-7.657,,,,,,,
1620,01/02/25 08:42:02 AM,-7.397,,,,,,,
1621,01/02/25 10:42:02 AM,-7.138,,,,,,,
1622,01/02/25 12:42:02 PM,-6.754,,,,,,,
1623,01/02/25 02:42:02 PM,-6.373,,,,,,,
1624,01/02/25 04:42:02 PM,-6.373,,,,,,,
1625,01/02/25 06:42:02 PM,-7.010,,,,,,,
1626,01/02/25 08:42:02 PM,-7.527,,,,,,,
1627,01/02/25 10:42:02 PM,-8.050,,,,,,,
1628,01/03/25 12:42:02 AM,-8.314,,,,,,,
1629,01/03/25 02:42:02 AM,-8.182,,,,,,,
1630,01/03/25 04:42:02 AM,-8.182,,,,,,,
1631,01/03/25 06:42:02 AM,-8.182,,,,,,,
1632,01/03/25 08:42:02 AM,-8.050,,,,,,,
1633,01/03/25 10:42:02 AM,-6.754,,,,,,,
1634,01/03/25 12:42:02 PM,-3.911,,,,,,,
1635,01/03/25 02:42:02 PM,-1.914,,,,,,,
1636,01/03/25 04:42:02 PM,-2.494,,,,,,,
1637,01/03/25 06:42:02 PM,-3.911,,,,,,,
1638,01/03/25 08:42:02 PM,-4.514,,,,,,,
1639,01/03/25 10:42:02 PM,-5.125,,,,,,,
1640,01/04/25 12:42:02 AM,-5.372,,,,,,,
1641,01/04/25 02:42:02 AM,-5.620,,,,,,,
1642,01/04/25 04:42:02 AM,-5.745,,,,,,,
1643,01/04/25 06:42:02 AM,-6.246,,,,,,,
1644,01/04/25 08:42:02 AM,-6.882,,,,,,,
1645,01/04/25 10:42:02 AM,-4.880,,,,,,,
1646,01/04/25 12:42:02 PM,-1.228,,,,,,,
1647,01/04/25 02:42:02 PM,-0.662,,,,,,,
1648,01/04/25 04:42:02 PM,-2.962,,,,,,,
1649,01/04/25 06:42:02 PM,-4.272,,,,,,,
1650,01/04/25 08:42:02 PM,-4.636,,,,,,,
1651,01/04/25 10:42:02 PM,-4.514,,,,,,,
1652,01/05/25 12:42:02 AM,-4.514,,,,,,,
1653,01/05/25 02:42:02 AM,-4.514,,,,,,,
1654,01/05/25 04:42:02 AM,-4.393,,,,,,,
1655,01/05/25 06:42:02 AM,-4.393,,,,,,,
1656,01/05/25 08:42:02 AM,-4.393,,,,,,,
1657,01/05/25 10:42:02 AM,-4.393,,,,,,,
1658,01/05/25 12:42:02 PM,-4.152,,,,,,,
1659,01/05/25 02:42:02 PM,-3.911,,,,,,,
1660,01/05/25 04:42:02 PM,-4.031,,,,,,,
1661,01/05/25 06:42:02 PM,-4.152,,,,,,,
1662,01/05/25 08:42:02 PM,-4.393,,,,,,,
1663,01/05/25 10:42:02 PM,-4.514,,,,,,,
1664,01/06/25 12:42:02 AM,-4.514,,,,,,,
1665,01/06/25 02:42:02 AM,-4.514,,,,,,,
1666,01/06/25 04:42:02 AM,-4.636,,,,,,,
1667,01/06/25 06:42:02 AM,-4.636,,,,,,,
1668,01/06/25 08:42:02 AM,-4.758,,,,,,,
1669,01/06/25 10:42:02 AM,-4.636,,,,,,,
1670,01/06/25 12:42:02 PM,-4.393,,,,,,,
1671,01/06/25 02:42:02 PM,-4.152,,,,,,,
1672,01/06/25 04:42:02 PM,-4.031,,,,,,,
1673,01/06/25 06:42:02 PM,-4.031,,,,,,,
1674,01/06/25 08:42:02 PM,-4.152,,,,,,,
1675,01/06/25 10:42:02 PM,-4.272,,,,,,,
1676,01/07/25 12:42:02 AM,-4.393,,,,,,,
1677,01/07/25 02:42:02 AM,-4.514,,,,,,,
1678,01/07/25 04:42:02 AM,-4.636,,,,,,,
1679,01/07/25 06:42:02 AM,-4.636,,,,,,,
1680,01/07/25 08:42:02 AM,-4.758,,,,,,,
1681,01/07/25 10:42:02 AM,-4.636,,,,,,,
1682,01/07/25 12:42:02 PM,-4.393,,,,,,,
1683,01/07/25 02:42:02 PM,-4.031,,,,,,,
1684,01/07/25 04:42:02 PM,-3.911,,,,,,,
1685,01/07/25 06:42:02 PM,-4.152,,,,,,,
1686,01/07/25 08:42:02 PM,-4.393,,,,,,,
1687,01/07/25 10:42:02 PM,-4.636,,,,,,,
1688,01/08/25 12:42:02 AM,-5.003,,,,,,,
1689,01/08/25 02:42:02 AM,-5.372,,,,,,,
1690,01/08/25 04:42:02 AM,-5.496,,,,,,,
1691,01/08/25 06:42:02 AM,-5.496,,,,,,,
1692,01/08/25 08:42:02 AM,-5.620,,,,,,,
1693,01/08/25 10:42:02 AM,-5.620,,,,,,,
1694,01/08/25 12:42:02 PM,-5.125,,,,,,,
1695,01/08/25 02:42:02 PM,-4.636,,,,,,,
1696,01/08/25 04:42:02 PM,-5.496,,,,,,,
1697,01/08/25 06:42:02 PM,-7.527,,,,,,,
1698,01/08/25 08:42:02 PM,-8.314,,,,,,,
1699,01/08/25 10:42:02 PM,-8.314,,,,,,,
1700,01/09/25 12:42:02 AM,-8.050,,,,,,,
1701,01/09/25 02:42:02 AM,-8.182,,,,,,,
1702,01/09/25 04:42:02 AM,-8.447,,,,,,,
1703,01/09/25 06:42:02 AM,-8.580,,,,,,,
1704,01/09/25 08:42:02 AM,-8.982,,,,,,,
1705,01/09/25 10:42:02 AM,-9.117,,,,,,,
1706,01/09/25 12:42:02 PM,-8.982,,,,,,,
1707,01/09/25 02:42:02 PM,-8.847,,,,,,,
1708,01/09/25 04:42:02 PM,-8.847,,,,,,,
1709,01/09/25 06:42:02 PM,-9.117,,,,,,,
1710,01/09/25 08:42:02 PM,-9.799,,,,,,,
1711,01/09/25 10:42:02 PM,-10.493,,,,,,,
1712,01/10/25 12:42:02 AM,-11.200,,,,,,,
1713,01/10/25 02:42:02 AM,-11.922,,,,,,,
1714,01/10/25 04:42:02 AM,-12.361,,,,,,,
1715,01/10/25 06:42:02 AM,-12.509,,,,,,,
1716,01/10/25 08:42:02 AM,-12.658,,,,,,,
1717,01/10/25 10:42:02 AM,-12.214,,,,,,,
1718,01/10/25 12:42:02 PM,-11.058,,,,,,,
1719,01/10/25 02:42:02 PM,-9.937,,,,,,,
1720,01/10/25 04:42:02 PM,-9.799,,,,,,,
1721,01/10/25 06:42:02 PM,-9.937,,,,,,,
1722,01/10/25 08:42:02 PM,-9.525,,,,,,,
1723,01/10/25 10:42:02 PM,-8.847,,,,,,,
1724,01/11/25 12:42:02 AM,-8.050,,,,,,,
1725,01/11/25 02:42:02 AM,-7.527,,,,,,,
1726,01/11/25 04:42:02 AM,-7.787,,,,,,,
1727,01/11/25 06:42:02 AM,-8.050,,,,,,,
1728,01/11/25 08:42:02 AM,-7.787,,,,,,,
1729,01/11/25 10:42:02 AM,-7.657,,,,,,,
1730,01/11/25 12:42:02 PM,-7.397,,,,,,,
1731,01/11/25 02:42:02 PM,-7.267,,,,,,,
1732,01/11/25 04:42:02 PM,-7.010,,,,,,,
1733,01/11/25 06:42:02 PM,-7.010,,,,,,,
1734,01/11/25 08:42:02 PM,-6.882,,,,,,,
1735,01/11/25 10:42:02 PM,-7.138,,,,,,,
1736,01/12/25 12:42:02 AM,-7.657,,,,,,,
1737,01/12/25 02:42:02 AM,-8.847,,,,,,,
1738,01/12/25 04:42:02 AM,-9.388,,,,,,,
1739,01/12/25 06:42:02 AM,-10.075,,,,,,,
1740,01/12/25 08:42:02 AM,-10.353,,,,,,,
1741,01/12/25 10:42:02 AM,-10.214,,,,,,,
1742,01/12/25 12:42:02 PM,-9.252,,,,,,,
1743,01/12/25 02:42:02 PM,-8.580,,,,,,,
1744,01/12/25 04:42:02 PM,-8.847,,,,,,,
1745,01/12/25 06:42:02 PM,-9.388,,,,,,,
1746,01/12/25 08:42:02 PM,-10.353,,,,,,,
1747,01/12/25 10:42:02 PM,-10.634,,,,,,,
1748,01/13/25 12:42:02 AM,-11.058,,,,,,,
1749,01/13/25 02:42:02 AM,-11.631,,,,,,,
1750,01/13/25 04:42:02 AM,-12.214,,,,,,,
1751,01/13/25 06:42:02 AM,-12.658,,,,,,,
1752,01/13/25 08:42:02 AM,-12.807,,,,,,,
1753,01/13/25 10:42:02 AM,-12.361,,,,,,,
1754,01/13/25 12:42:02 PM,-11.344,,,,,,,
1755,01/13/25 02:42:02 PM,-10.493,,,,,,,
1756,01/13/25 04:42:02 PM,-10.493,,,,,,,
1757,01/13/25 06:42:02 PM,-11.058,,,,,,,
1758,01/13/25 08:42:02 PM,-11.631,,,,,,,
1759,01/13/25 10:42:02 PM,-12.068,,,,,,,
1760,01/14/25 12:42:02 AM,-11.922,,,,,,,
1761,01/14/25 02:42:02 AM,-11.631,,,,,,,
1762,01/14/25 04:42:02 AM,-11.631,,,,,,,
1763,01/14/25 06:42:02 AM,-11.631,,,,,,,
1764,01/14/25 08:42:02 AM,-11.631,,,,,,,
1765,01/14/25 10:42:02 AM,-11.631,,,,,,,
1766,01/14/25 12:42:02 PM,-11.058,,,,,,,
1767,01/14/25 02:42:02 PM,-10.353,,,,,,,
1768,01/14/25 04:42:02 PM,-10.075,,,,,,,
1769,01/14/25 06:42:02 PM,-9.937,,,,,,,
1770,01/14/25 08:42:02 PM,-10.214,,,,,,,
1771,01/14/25 10:42:02 PM,-10.353,,,,,,,
1772,01/15/25 12:42:02 AM,-10.353,,,,,,,
1773,01/15/25 02:42:02 AM,-10.353,,,,,,,
1774,01/15/25 04:42:02 AM,-10.493,,,,,,,
1775,01/15/25 06:42:02 AM,-10.774,,,,,,,
1776,01/15/25 08:42:02 AM,-11.058,,,,,,,
1777,01/15/25 10:42:02 AM,-10.774,,,,,,,
1778,01/15/25 12:42:02 PM,-9.937,,,,,,,
1779,01/15/25 02:42:02 PM,-8.982,,,,,,,
1780,01/15/25 04:42:02 PM,-8.447,,,,,,,
1781,01/15/25 06:42:02 PM,-8.314,,,,,,,
1782,01/15/25 08:42:02 PM,-8.447,,,,,,,
1783,01/15/25 10:42:02 PM,-8.447,,,,,,,
1784,01/16/25 12:42:02 AM,-8.447,,,,,,,
1785,01/16/25 02:42:02 AM,-8.580,,,,,,,
1786,01/16/25 04:42:02 AM,-8.580,,,,,,,
1787,01/16/25 06:42:02 AM,-8.447,,,,,,,
1788,01/16/25 08:42:02 AM,-8.447,,,,,,,
1789,01/16/25 10:42:02 AM,-8.182,,,,,,,
1790,01/16/25 12:42:02 PM,-7.397,,,,,,,
1791,01/16/25 02:42:02 PM,-6.626,,,,,,,
1792,01/16/25 04:42:02 PM,-6.373,,,,,,,
1793,01/16/25 06:42:02 PM,-6.626,,,,,,,
1794,01/16/25 08:42:02 PM,-7.138,,,,,,,
1795,01/16/25 10:42:02 PM,-7.527,,,,,,,
1796,01/17/25 12:42:02 AM,-8.050,,,,,,,
1797,01/17/25 02:42:02 AM,-8.447,,,,,,,
1798,01/17/25 04:42:02 AM,-8.580,,,,,,,
1799,01/17/25 06:42:02 AM,-8.982,,,,,,,
1800,01/17/25 08:42:02 AM,-9.388,,,,,,,
1801,01/17/25 10:42:02 AM,-9.117,,,,,,,
1802,01/17/25 12:42:02 PM,-8.447,,,,,,,
1803,01/17/25 02:42:02 PM,-7.657,,,,,,,
1804,01/17/25 04:42:02 PM,-7.527,,,,,,,
1805,01/17/25 06:42:02 PM,-7.787,,,,,,,
1806,01/17/25 08:42:02 PM,-7.918,,,,,,,
1807,01/17/25 10:42:02 PM,-8.050,,,,,,,
1808,01/18/25 12:42:02 AM,-8.182,,,,,,,
1809,01/18/25 02:42:02 AM,-8.182,,,,,,,
1810,01/18/25 04:42:02 AM,-8.447,,,,,,,
1811,01/18/25 06:42:02 AM,-8.447,,,,,,,
1812,01/18/25 08:42:02 AM,-8.447,,,,,,,
1813,01/18/25 10:42:02 AM,-8.314,,,,,,,
1814,01/18/25 12:42:02 PM,-8.314,,,,,,,
1815,01/18/25 02:42:02 PM,-8.182,,,,,,,
1816,01/18/25 04:42:02 PM,-8.182,,,,,,,
1817,01/18/25 06:42:02 PM,-8.050,,,,,,,
1818,01/18/25 08:42:02 PM,-8.050,,,,,,,
1819,01/18/25 10:42:02 PM,-7.918,,,,,,,
1820,01/19/25 12:42:02 AM,-7.918,,,,,,,
1821,01/19/25 02:42:02 AM,-7.918,,,,,,,
1822,01/19/25 04:42:02 AM,-7.918,,,,,,,
1823,01/19/25 06:42:02 AM,-7.918,,,,,,,
1824,01/19/25 08:42:02 AM,-8.050,,,,,,,
1825,01/19/25 10:42:02 AM,-8.182,,,,,,,
1826,01/19/25 12:42:02 PM,-8.182,,,,,,,
1827,01/19/25 02:42:02 PM,-8.447,,,,,,,
1828,01/19/25 04:42:02 PM,-8.982,,,,,,,
1829,01/19/25 06:42:02 PM,-9.662,,,,,,,
1830,01/19/25 08:42:02 PM,-10.493,,,,,,,
1831,01/19/25 10:42:02 PM,-10.916,,,,,,,
1832,01/20/25 12:42:02 AM,-11.200,,,,,,,
1833,01/20/25 02:42:02 AM,-11.487,,,,,,,
1834,01/20/25 04:42:02 AM,-11.922,,,,,,,
1835,01/20/25 06:42:02 AM,-11.776,,,,,,,
1836,01/20/25 08:42:02 AM,-11.631,,,,,,,
1837,01/20/25 10:42:02 AM,-11.487,,,,,,,
1838,01/20/25 12:42:02 PM,-11.344,,,,,,,
1839,01/20/25 02:42:02 PM,-11.058,,,,,,,
1840,01/20/25 04:42:02 PM,-10.916,,,,,,,
1841,01/20/25 06:42:02 PM,-10.774,,,,,,,
1842,01/20/25 08:42:02 PM,-10.916,,,,,,,
1843,01/20/25 10:42:02 PM,-11.200,,,,,,,
1844,01/21/25 12:42:02 AM,-12.509,,,,,,,
1845,01/21/25 02:42:02 AM,-13.562,,,,,,,
1846,01/21/25 04:42:02 AM,-14.178,,,,,,,
1847,01/21/25 06:42:02 AM,-14.178,,,,,,,
1848,01/21/25 08:42:02 AM,-14.334,,,,,,,
1849,01/21/25 10:42:02 AM,-13.715,,,,,,,
1850,01/21/25 12:42:02 PM,-11.922,,,,,,,
1851,01/21/25 02:42:02 PM,-11.058,,,,,,,
1852,01/21/25 04:42:02 PM,-10.634,,,,,,,
1853,01/21/25 06:42:02 PM,-11.058,,,,,,,
1854,01/21/25 08:42:02 PM,-11.487,,,,,,,
1855,01/21/25 10:42:02 PM,-11.776,,,,,,,
1856,01/22/25 12:42:02 AM,-11.922,,,,,,,
1857,01/22/25 02:42:02 AM,-12.214,,,,,,,
1858,01/22/25 04:42:02 AM,-12.361,,,,,,,
1859,01/22/25 06:42:02 AM,-12.658,,,,,,,
1860,01/22/25 08:42:02 AM,-12.956,,,,,,,
1861,01/22/25 10:42:02 AM,-12.956,,,,,,,
1862,01/22/25 12:42:02 PM,-12.658,,,,,,,
1863,01/22/25 02:42:02 PM,-12.361,,,,,,,
1864,01/22/25 04:42:02 PM,-12.807,,,,,,,
1865,01/22/25 06:42:02 PM,-13.107,,,,,,,
1866,01/22/25 08:42:02 PM,-13.715,,,,,,,
1867,01/22/25 10:42:02 PM,-14.490,,,,,,,
1868,01/23/25 12:42:02 AM,-14.490,,,,,,,
1869,01/23/25 02:42:02 AM,-14.490,,,,,,,
1870,01/23/25 04:42:02 AM,-15.124,,,,,,,
1871,01/23/25 06:42:02 AM,-15.285,,,,,,,
1872,01/23/25 08:42:02 AM,-15.446,,,,,,,
1873,01/23/25 10:42:02 AM,-15.124,,,,,,,
1874,01/23/25 12:42:02 PM,-13.409,,,,,,,
1875,01/23/25 02:42:02 PM,-12.361,,,,,,,
1876,01/23/25 04:42:02 PM,-12.807,,,,,,,
1877,01/23/25 06:42:02 PM,-14.023,,,,,,,
1878,01/23/25 08:42:02 PM,-14.648,,,,,,,
1879,01/23/25 10:42:02 PM,-14.334,,,,,,,
1880,01/24/25 12:42:02 AM,-13.715,,,,,,,
1881,01/24/25 02:42:02 AM,-13.409,,,,,,,
1882,01/24/25 04:42:02 AM,-12.658,,,,,,,
1883,01/24/25 06:42:02 AM,-12.068,,,,,,,
1884,01/24/25 08:42:02 AM,-11.922,,,,,,,
1885,01/24/25 10:42:02 AM,-11.058,,,,,,,
1886,01/24/25 12:42:02 PM,-9.799,,,,,,,
1887,01/24/25 02:42:02 PM,-9.662,,,,,,,
1888,01/24/25 04:42:02 PM,-9.525,,,,,,,
1889,01/24/25 06:42:02 PM,-9.662,,,,,,,
1890,01/24/25 08:42:02 PM,-9.937,,,,,,,
1891,01/24/25 10:42:02 PM,-10.214,,,,,,,
1892,01/25/25 12:42:02 AM,-10.353,,,,,,,
1893,01/25/25 02:42:02 AM,-10.353,,,,,,,
1894,01/25/25 04:42:02 AM,-10.353,,,,,,,
1895,01/25/25 06:42:02 AM,-10.214,,,,,,,
1896,01/25/25 08:42:02 AM,-10.634,,,,,,,
1897,01/25/25 10:42:02 AM,-10.214,,,,,,,
1898,01/25/25 12:42:02 PM,-9.525,,,,,,,
1899,01/25/25 02:42:02 PM,-8.580,,,,,,,
1900,01/25/25 04:42:02 PM,-8.447,,,,,,,
1901,01/25/25 06:42:02 PM,-8.847,,,,,,,
1902,01/25/25 08:42:02 PM,-9.252,,,,,,,
1903,01/25/25 10:42:02 PM,-9.117,,,,,,,
1904,01/26/25 12:42:02 AM,-9.117,,,,,,,
1905,01/26/25 02:42:02 AM,-9.525,,,,,,,
1906,01/26/25 04:42:02 AM,-9.799,,,,,,,
1907,01/26/25 06:42:02 AM,-9.937,,,,,,,
1908,01/26/25 08:42:02 AM,-10.075,,,,,,,
1909,01/26/25 10:42:02 AM,-9.252,,,,,,,
1910,01/26/25 12:42:02 PM,-7.787,,,,,,,
1911,01/26/25 02:42:02 PM,-7.657,,,,,,,
1912,01/26/25 04:42:02 PM,-8.050,,,,,,,
1913,01/26/25 06:42:02 PM,-8.847,,,,,,,
1914,01/26/25 08:42:02 PM,-10.214,,,,,,,
1915,01/26/25 10:42:02 PM,-10.774,,,,,,,
1916,01/27/25 12:42:02 AM,-11.344,,,,,,,
1917,01/27/25 02:42:02 AM,-12.068,,,,,,,
1918,01/27/25 04:42:02 AM,-12.361,,,,,,,
1919,01/27/25 06:42:02 AM,-12.361,,,,,,,
1920,01/27/25 08:42:02 AM,-12.658,,,,,,,
1921,01/27/25 10:42:02 AM,-11.487,,,,,,,
1922,01/27/25 12:42:02 PM,-9.388,,,,,,,
1923,01/27/25 02:42:02 PM,-7.787,,,,,,,
1924,01/27/25 04:42:02 PM,-8.050,,,,,,,
1925,01/27/25 06:42:02 PM,-9.799,,,,,,,
1926,01/27/25 08:42:02 PM,-11.058,,,,,,,
1927,01/27/25 10:42:02 PM,-11.922,,,,,,,
1928,01/28/25 12:42:02 AM,-12.509,,,,,,,
1929,01/28/25 02:42:02 AM,-12.361,,,,,,,
1930,01/28/25 04:42:02 AM,-12.509,,,,,,,
1931,01/28/25 06:42:02 AM,-12.361,,,,,,,
1932,01/28/25 08:42:02 AM,-12.956,,,,,,,
1933,01/28/25 10:42:02 AM,-11.631,,,,,,,
1934,01/28/25 12:42:02 PM,-8.713,,,,,,,
1935,01/28/25 02:42:02 PM,-6.882,,,,,,,
1936,01/28/25 04:42:02 PM,-6.882,,,,,,,
1937,01/28/25 06:42:02 PM,-8.580,,,,,,,
1938,01/28/25 08:42:02 PM,-10.075,,,,,,,
1939,01/28/25 10:42:02 PM,-10.916,,,,,,,
1940,01/29/25 12:42:02 AM,-11.344,,,,,,,
1941,01/29/25 02:42:02 AM,-11.631,,,,,,,
1942,01/29/25 04:42:02 AM,-11.922,,,,,,,
1943,01/29/25 06:42:02 AM,-12.214,,,,,,,
1944,01/29/25 08:42:02 AM,-12.214,,,,,,,
1945,01/29/25 10:42:02 AM,-10.774,,,,,,,
1946,01/29/25 12:42:02 PM,-8.050,,,,,,,
1947,01/29/25 02:42:02 PM,-6.373,,,,,,,
1948,01/29/25 04:42:02 PM,-6.373,,,,,,,
1949,01/29/25 06:42:02 PM,-8.050,,,,,,,
1950,01/29/25 08:42:02 PM,-9.388,,,,,,,
1951,01/29/25 10:42:02 PM,-9.525,,,,,,,
1952,01/30/25 12:42:02 AM,-10.075,,,,,,,
1953,01/30/25 02:42:02 AM,-10.353,,,,,,,
1954,01/30/25 04:42:02 AM,-10.634,,,,,,,
1955,01/30/25 06:42:02 AM,-11.058,,,,,,,
1956,01/30/25 08:42:02 AM,-11.487,,,,,,,
1957,01/30/25 10:42:02 AM,-10.353,,,,,,,
1958,01/30/25 12:42:02 PM,-8.314,,,,,,,
1959,01/30/25 02:42:02 PM,-7.397,,,,,,,
1960,01/30/25 04:42:02 PM,-7.787,,,,,,,
1961,01/30/25 06:42:02 PM,-9.388,,,,,,,
1962,01/30/25 08:42:02 PM,-10.353,,,,,,,
1963,01/30/25 10:42:02 PM,-10.774,,,,,,,
1964,01/31/25 12:42:02 AM,-11.058,,,,,,,
1965,01/31/25 02:42:02 AM,-11.487,,,,,,,
1966,01/31/25 04:42:02 AM,-11.631,,,,,,,
1967,01/31/25 06:42:02 AM,-11.631,,,,,,,
1968,01/31/25 08:42:02 AM,-11.776,,,,,,,
1969,01/31/25 10:42:02 AM,-10.075,,,,,,,
1970,01/31/25 12:42:02 PM,-7.657,,,,,,,
1971,01/31/25 02:42:02 PM,-6.120,,,,,,,
1972,01/31/25 04:42:02 PM,-6.246,,,,,,,
1973,01/31/25 06:42:02 PM,-7.397,,,,,,,
1974,01/31/25 08:42:02 PM,-8.182,,,,,,,
1975,01/31/25 10:42:02 PM,-8.713,,,,,,,
1976,02/01/25 12:42:02 AM,-9.252,,,,,,,
1977,02/01/25 02:42:02 AM,-9.252,,,,,,,
1978,02/01/25 04:42:02 AM,-9.252,,,,,,,
1979,02/01/25 06:42:02 AM,-8.713,,,,,,,
1980,02/01/25 08:42:02 AM,-8.314,,,,,,,
1981,02/01/25 10:42:02 AM,-7.787,,,,,,,
1982,02/01/25 12:42:02 PM,-7.267,,,,,,,
1983,02/01/25 02:42:02 PM,-6.626,,,,,,,
1984,02/01/25 04:42:02 PM,-6.499,,,,,,,
1985,02/01/25 06:42:02 PM,-6.754,,,,,,,
1986,02/01/25 08:42:02 PM,-6.882,,,,,,,
1987,02/01/25 10:42:02 PM,-6.882,,,,,,,
1988,02/02/25 12:42:02 AM,-6.882,,,,,,,
1989,02/02/25 02:42:02 AM,-6.754,,,,,,,
1990,02/02/25 04:42:02 AM,-6.246,,,,,,,
1991,02/02/25 06:42:02 AM,-5.745,,,,,,,
1992,02/02/25 08:42:02 AM,-5.496,,,,,,,
1993,02/02/25 10:42:02 AM,-5.003,,,,,,,
1994,02/02/25 12:42:02 PM,-4.758,,,,,,,
1995,02/02/25 02:42:02 PM,-4.636,,,,,,,
1996,02/02/25 04:42:02 PM,-4.636,,,,,,,
1997,02/02/25 06:42:02 PM,-4.758,,,,,,,
1998,02/02/25 08:42:02 PM,-4.880,,,,,,,
1999,02/02/25 10:42:02 PM,-4.880,,,,,,,
2000,02/03/25 12:42:02 AM,-5.003,,,,,,,
2001,02/03/25 02:42:02 AM,-5.249,,,,,,,
2002,02/03/25 04:42:02 AM,-5.249,,,,,,,
2003,02/03/25 06:42:02 AM,-5.372,,,,,,,
2004,02/03/25 08:42:02 AM,-5.372,,,,,,,
2005,02/03/25 10:42:02 AM,-4.514,,,,,,,
2006,02/03/25 12:42:02 PM,-2.610,,,,,,,
2007,02/03/25 02:42:02 PM,-1.228,,,,,,,
2008,02/03/25 04:42:02 PM,-1.341,,,,,,,
2009,02/03/25 06:42:02 PM,-2.494,,,,,,,
2010,02/03/25 08:42:02 PM,-3.316,,,,,,,
2011,02/03/25 10:42:02 PM,-3.553,,,,,,,
2012,02/04/25 12:42:02 AM,-3.553,,,,,,,
2013,02/04/25 02:42:02 AM,-3.553,,,,,,,
2014,02/04/25 04:42:02 AM,-3.672,,,,,,,
2015,02/04/25 06:42:02 AM,-3.911,,,,,,,
2016,02/04/25 08:42:02 AM,-4.031,,,,,,,
2017,02/04/25 10:42:02 AM,-1.914,,,,,,,
2018,02/04/25 12:42:02 PM,-0.887,,,,,,,
2019,02/04/25 02:42:02 PM,-0.102,,,,,,,
2020,02/04/25 04:42:02 PM,0.121,,,,,,,
2021,02/04/25 06:42:02 PM,-1.570,,,,,,,
2022,02/04/25 08:42:02 PM,-3.079,,,,,,,
2023,02/04/25 10:42:02 PM,-3.792,,,,,,,
2024,02/05/25 12:42:02 AM,-4.272,,,,,,,
2025,02/05/25 02:42:02 AM,-4.758,,,,,,,
2026,02/05/25 04:42:02 AM,-5.125,,,,,,,
2027,02/05/25 06:42:02 AM,-5.249,,,,,,,
2028,02/05/25 08:42:02 AM,-5.496,,,,,,,
2029,02/05/25 10:42:02 AM,-4.880,,,,,,,
2030,02/05/25 12:42:02 PM,-4.393,,,,,,,
2031,02/05/25 02:42:02 PM,-4.272,,,,,,,
2032,02/05/25 04:42:02 PM,-4.152,,,,,,,
2033,02/05/25 06:42:02 PM,-4.880,,,,,,,
2034,02/05/25 08:42:02 PM,-5.003,,,,,,,
2035,02/05/25 10:42:02 PM,-5.125,,,,,,,
2036,02/06/25 12:42:02 AM,-5.249,,,,,,,
2037,02/06/25 02:42:02 AM,-5.372,,,,,,,
2038,02/06/25 04:42:02 AM,-5.496,,,,,,,
2039,02/06/25 06:42:02 AM,-5.745,,,,,,,
2040,02/06/25 08:42:02 AM,-5.870,,,,,,,
2041,02/06/25 10:42:02 AM,-5.003,,,,,,,
2042,02/06/25 12:42:02 PM,-2.377,,,,,,,
2043,02/06/25 02:42:02 PM,-0.662,,,,,,,
2044,02/06/25 04:42:02 PM,-0.549,,,,,,,
2045,02/06/25 06:42:02 PM,-2.377,,,,,,,
2046,02/06/25 08:42:02 PM,-3.911,,,,,,,
2047,02/06/25 10:42:02 PM,-4.152,,,,,,,
2048,02/07/25 12:42:02 AM,-4.272,,,,,,,
2049,02/07/25 02:42:02 AM,-4.758,,,,,,,
2050,02/07/25 04:42:02 AM,-5.125,,,,,,,
2051,02/07/25 06:42:02 AM,-5.620,,,,,,,
2052,02/07/25 08:42:02 AM,-5.745,,,,,,,
2053,02/07/25 10:42:02 AM,-3.553,,,,,,,
2054,02/07/25 12:42:02 PM,-3.079,,,,,,,
2055,02/07/25 02:42:02 PM,0.343,,,,,,,
2056,02/07/25 04:42:02 PM,-0.213,,,,,,,
2057,02/07/25 06:42:02 PM,-1.570,,,,,,,
2058,02/07/25 08:42:02 PM,-2.727,,,,,,,
2059,02/07/25 10:42:02 PM,-3.316,,,,,,,
2060,02/08/25 12:42:02 AM,-3.911,,,,,,,
2061,02/08/25 02:42:02 AM,-4.636,,,,,,,
2062,02/08/25 04:42:02 AM,-4.514,,,,,,,
2063,02/08/25 06:42:02 AM,-4.272,,,,,,,
2064,02/08/25 08:42:02 AM,-4.272,,,,,,,
